State,District,Year,Quarter,Register
Odisha,baleshwar,2021,Q1 (Jan - Mar),557273
Odisha,jajapur,2021,Q1 (Jan - Mar),484003
Odisha,sundargarh,2021,Q1 (Jan - Mar),450776
Odisha,puri,2021,Q1 (Jan - Mar),431553
Odisha,bhadrak,2021,Q1 (Jan - Mar),366825
Odisha,kendujhar,2021,Q1 (Jan - Mar),352967
Odisha,mayurbhanj,2021,Q1 (Jan - Mar),318465
Puducherry,puducherry,2021,Q1 (Jan - Mar),290107
Puducherry,karaikal,2021,Q1 (Jan - Mar),33876
Puducherry,yanam,2021,Q1 (Jan - Mar),13005
Puducherry,mahe,2021,Q1 (Jan - Mar),9291
Punjab,ludhiana,2021,Q1 (Jan - Mar),1121835
Punjab,sas nagar,2021,Q1 (Jan - Mar),631136
Punjab,amritsar,2021,Q1 (Jan - Mar),456913
Punjab,jalandhar,2021,Q1 (Jan - Mar),428704
Punjab,patiala,2021,Q1 (Jan - Mar),421866
Punjab,bathinda,2021,Q1 (Jan - Mar),288460
Punjab,fazilka,2021,Q1 (Jan - Mar),247363
Punjab,sangrur,2021,Q1 (Jan - Mar),243382
Punjab,hoshiarpur,2021,Q1 (Jan - Mar),207567
Punjab,gurdaspur,2021,Q1 (Jan - Mar),187933
Rajasthan,jaipur,2021,Q1 (Jan - Mar),3951866
Rajasthan,alwar,2021,Q1 (Jan - Mar),1185599
Rajasthan,jodhpur,2021,Q1 (Jan - Mar),1036855
Rajasthan,sikar,2021,Q1 (Jan - Mar),770103
Rajasthan,ajmer,2021,Q1 (Jan - Mar),723852
Rajasthan,kota,2021,Q1 (Jan - Mar),674683
Rajasthan,nagaur,2021,Q1 (Jan - Mar),674465
Rajasthan,bhilwara,2021,Q1 (Jan - Mar),651400
Rajasthan,udaipur,2021,Q1 (Jan - Mar),619264
Rajasthan,jhunjhunu,2021,Q1 (Jan - Mar),569602
Sikkim,east,2021,Q1 (Jan - Mar),92502
Sikkim,south,2021,Q1 (Jan - Mar),33490
Sikkim,west,2021,Q1 (Jan - Mar),20769
Sikkim,north,2021,Q1 (Jan - Mar),13452
Tamil Nadu,chennai,2021,Q1 (Jan - Mar),1865001
Tamil Nadu,thiruvallur,2021,Q1 (Jan - Mar),1522407
Tamil Nadu,coimbatore,2021,Q1 (Jan - Mar),1304141
Tamil Nadu,chengalpattu,2021,Q1 (Jan - Mar),1259678
Tamil Nadu,kancheepuram,2021,Q1 (Jan - Mar),895950
Tamil Nadu,tiruppur,2021,Q1 (Jan - Mar),772074
Tamil Nadu,salem,2021,Q1 (Jan - Mar),693137
Tamil Nadu,madurai,2021,Q1 (Jan - Mar),630685
Tamil Nadu,krishnagiri,2021,Q1 (Jan - Mar),592655
Tamil Nadu,tiruchirappalli,2021,Q1 (Jan - Mar),527667
Telangana,hyderabad,2021,Q1 (Jan - Mar),3379663
Telangana,rangareddy,2021,Q1 (Jan - Mar),2906635
Telangana,medchal malkajgiri,2021,Q1 (Jan - Mar),2450573
Telangana,sangareddy,2021,Q1 (Jan - Mar),767476
Telangana,warangal urban,2021,Q1 (Jan - Mar),620947
Telangana,nalgonda,2021,Q1 (Jan - Mar),517727
Telangana,khammam,2021,Q1 (Jan - Mar),497818
Telangana,nizamabad,2021,Q1 (Jan - Mar),485751
Telangana,karimnagar,2021,Q1 (Jan - Mar),459407
Telangana,bhadradri kothagudem,2021,Q1 (Jan - Mar),354847
Tripura,west tripura,2021,Q1 (Jan - Mar),175841
Tripura,south tripura,2021,Q1 (Jan - Mar),47052
Tripura,sepahijala,2021,Q1 (Jan - Mar),46925
Tripura,north tripura,2021,Q1 (Jan - Mar),44051
Tripura,gomati,2021,Q1 (Jan - Mar),39920
Tripura,dhalai,2021,Q1 (Jan - Mar),34747
Tripura,khowai,2021,Q1 (Jan - Mar),27361
Tripura,unakoti,2021,Q1 (Jan - Mar),23739
Uttar Pradesh,gautam buddha nagar,2021,Q1 (Jan - Mar),2181874
Uttar Pradesh,lucknow,2021,Q1 (Jan - Mar),1813076
Uttar Pradesh,ghaziabad,2021,Q1 (Jan - Mar),1773332
Uttar Pradesh,prayagraj,2021,Q1 (Jan - Mar),1143612
Uttar Pradesh,kanpur nagar,2021,Q1 (Jan - Mar),1100587
Uttar Pradesh,varanasi,2021,Q1 (Jan - Mar),1079309
Uttar Pradesh,agra,2021,Q1 (Jan - Mar),974389
Uttar Pradesh,gorakhpur,2021,Q1 (Jan - Mar),780306
Uttar Pradesh,meerut,2021,Q1 (Jan - Mar),741901
Uttar Pradesh,bareilly,2021,Q1 (Jan - Mar),662143
Uttarakhand,dehradun,2021,Q1 (Jan - Mar),840361
Uttarakhand,haridwar,2021,Q1 (Jan - Mar),580532
Uttarakhand,udham singh nagar,2021,Q1 (Jan - Mar),492646
Uttarakhand,nainital,2021,Q1 (Jan - Mar),269308
Uttarakhand,pauri garhwal,2021,Q1 (Jan - Mar),133484
Uttarakhand,tehri garhwal,2021,Q1 (Jan - Mar),102085
Uttarakhand,almora,2021,Q1 (Jan - Mar),87354
Uttarakhand,pithoragarh,2021,Q1 (Jan - Mar),72579
Uttarakhand,chamoli,2021,Q1 (Jan - Mar),62779
Uttarakhand,uttarkashi,2021,Q1 (Jan - Mar),50696
West Bengal,north twenty four parganas,2021,Q1 (Jan - Mar),2491076
West Bengal,kolkata,2021,Q1 (Jan - Mar),1823074
West Bengal,south twenty four parganas,2021,Q1 (Jan - Mar),1202229
West Bengal,murshidabad,2021,Q1 (Jan - Mar),1166975
West Bengal,hooghly,2021,Q1 (Jan - Mar),1046242
West Bengal,howrah,2021,Q1 (Jan - Mar),940133
West Bengal,nadia,2021,Q1 (Jan - Mar),893107
West Bengal,purba medinipur,2021,Q1 (Jan - Mar),884605
West Bengal,paschim medinipur,2021,Q1 (Jan - Mar),800530
West Bengal,paschim bardhaman,2021,Q1 (Jan - Mar),738540
Andaman & Nicobar,south andaman,2021,Q2 (Apr - Jun),51903
Andaman & Nicobar,north and middle andaman,2021,Q2 (Apr - Jun),8493
Andaman & Nicobar,nicobars,2021,Q2 (Apr - Jun),1699
Andhra Pradesh,visakhapatnam,2021,Q2 (Apr - Jun),2526830
Andhra Pradesh,east godavari,2021,Q2 (Apr - Jun),2006272
Andhra Pradesh,krishna,2021,Q2 (Apr - Jun),2002662
Andhra Pradesh,guntur,2021,Q2 (Apr - Jun),1968681
Andhra Pradesh,chittoor,2021,Q2 (Apr - Jun),1870723
Andhra Pradesh,anantapur,2021,Q2 (Apr - Jun),1492738
Andhra Pradesh,kurnool,2021,Q2 (Apr - Jun),1415585
Andhra Pradesh,west godavari,2021,Q2 (Apr - Jun),1339377
Andhra Pradesh,spsr nellore,2021,Q2 (Apr - Jun),1176334
Andhra Pradesh,prakasam,2021,Q2 (Apr - Jun),1151232
Arunachal Pradesh,papum pare,2021,Q2 (Apr - Jun),90871
Arunachal Pradesh,west kameng,2021,Q2 (Apr - Jun),22625
Arunachal Pradesh,changlang,2021,Q2 (Apr - Jun),21404
Arunachal Pradesh,east siang,2021,Q2 (Apr - Jun),20817
Arunachal Pradesh,lohit,2021,Q2 (Apr - Jun),15360
Arunachal Pradesh,tawang,2021,Q2 (Apr - Jun),12636
Arunachal Pradesh,west siang,2021,Q2 (Apr - Jun),11657
Arunachal Pradesh,namsai,2021,Q2 (Apr - Jun),11111
Arunachal Pradesh,lower dibang valley,2021,Q2 (Apr - Jun),9094
Arunachal Pradesh,lower subansiri,2021,Q2 (Apr - Jun),8685
Assam,kamrup metropolitan,2021,Q2 (Apr - Jun),630676
Assam,nagaon,2021,Q2 (Apr - Jun),215750
Assam,barpeta,2021,Q2 (Apr - Jun),191700
Assam,cachar,2021,Q2 (Apr - Jun),185350
Assam,dibrugarh,2021,Q2 (Apr - Jun),170604
Assam,sonitpur,2021,Q2 (Apr - Jun),170519
Assam,kamrup,2021,Q2 (Apr - Jun),159018
Assam,tinsukia,2021,Q2 (Apr - Jun),144571
Assam,jorhat,2021,Q2 (Apr - Jun),125247
Assam,dhubri,2021,Q2 (Apr - Jun),109873
Bihar,patna,2021,Q2 (Apr - Jun),2010353
Bihar,muzaffarpur,2021,Q2 (Apr - Jun),781251
Bihar,purbi champaran,2021,Q2 (Apr - Jun),733817
Bihar,gaya,2021,Q2 (Apr - Jun),624010
Bihar,pashchim champaran,2021,Q2 (Apr - Jun),556408
Bihar,saran,2021,Q2 (Apr - Jun),544975
Bihar,samastipur,2021,Q2 (Apr - Jun),543782
Bihar,darbhanga,2021,Q2 (Apr - Jun),543496
Bihar,madhubani,2021,Q2 (Apr - Jun),543493
Bihar,vaishali,2021,Q2 (Apr - Jun),497933
Chandigarh,chandigarh,2021,Q2 (Apr - Jun),448572
Chhattisgarh,raipur,2021,Q2 (Apr - Jun),855848
Chhattisgarh,durg,2021,Q2 (Apr - Jun),531550
Chhattisgarh,bilaspur,2021,Q2 (Apr - Jun),442330
Chhattisgarh,raigarh,2021,Q2 (Apr - Jun),328664
Chhattisgarh,janjgir champa,2021,Q2 (Apr - Jun),322297
Chhattisgarh,korba,2021,Q2 (Apr - Jun),260168
Chhattisgarh,rajnandgaon,2021,Q2 (Apr - Jun),215143
Chhattisgarh,baloda bazar,2021,Q2 (Apr - Jun),191114
Chhattisgarh,surguja,2021,Q2 (Apr - Jun),158949
Chhattisgarh,mahasamund,2021,Q2 (Apr - Jun),149983
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,2021,Q2 (Apr - Jun),206516
Dadra and Nagar Haveli and Daman and Diu,daman,2021,Q2 (Apr - Jun),126258
Dadra and Nagar Haveli and Daman and Diu,diu,2021,Q2 (Apr - Jun),12220
Delhi,west,2021,Q2 (Apr - Jun),1666267
Delhi,south east delhi,2021,Q2 (Apr - Jun),1346063
Delhi,north west,2021,Q2 (Apr - Jun),1170137
Delhi,new delhi,2021,Q2 (Apr - Jun),1108471
Delhi,central delhi,2021,Q2 (Apr - Jun),1105640
Delhi,north,2021,Q2 (Apr - Jun),952374
Delhi,south west,2021,Q2 (Apr - Jun),906878
Delhi,east,2021,Q2 (Apr - Jun),839185
Delhi,south,2021,Q2 (Apr - Jun),799590
Delhi,shahdara,2021,Q2 (Apr - Jun),681073
Goa,north goa,2021,Q2 (Apr - Jun),376703
Goa,south goa,2021,Q2 (Apr - Jun),232403
Gujarat,ahmadabad,2021,Q2 (Apr - Jun),3209841
Gujarat,surat,2021,Q2 (Apr - Jun),2633443
Gujarat,vadodara,2021,Q2 (Apr - Jun),1127636
Gujarat,rajkot,2021,Q2 (Apr - Jun),726817
Gujarat,gandhinagar,2021,Q2 (Apr - Jun),658428
Gujarat,banas kantha,2021,Q2 (Apr - Jun),645073
Gujarat,bharuch,2021,Q2 (Apr - Jun),588777
Gujarat,kachchh,2021,Q2 (Apr - Jun),543585
Gujarat,mahesana,2021,Q2 (Apr - Jun),536645
Gujarat,valsad,2021,Q2 (Apr - Jun),524614
Haryana,gurugram,2021,Q2 (Apr - Jun),2416391
Haryana,faridabad,2021,Q2 (Apr - Jun),1360855
Haryana,hisar,2021,Q2 (Apr - Jun),564047
Haryana,sonipat,2021,Q2 (Apr - Jun),510058
Haryana,rewari,2021,Q2 (Apr - Jun),485784
Haryana,panipat,2021,Q2 (Apr - Jun),454218
Haryana,karnal,2021,Q2 (Apr - Jun),432042
Haryana,jhajjar,2021,Q2 (Apr - Jun),362160
Haryana,palwal,2021,Q2 (Apr - Jun),359544
Haryana,rohtak,2021,Q2 (Apr - Jun),353305
Himachal Pradesh,solan,2021,Q2 (Apr - Jun),334716
Himachal Pradesh,kangra,2021,Q2 (Apr - Jun),329232
Himachal Pradesh,shimla,2021,Q2 (Apr - Jun),218068
Himachal Pradesh,mandi,2021,Q2 (Apr - Jun),200277
Himachal Pradesh,sirmaur,2021,Q2 (Apr - Jun),124764
Himachal Pradesh,hamirpur,2021,Q2 (Apr - Jun),117381
Himachal Pradesh,kullu,2021,Q2 (Apr - Jun),115278
Himachal Pradesh,una,2021,Q2 (Apr - Jun),108338
Himachal Pradesh,bilaspur,2021,Q2 (Apr - Jun),84508
Himachal Pradesh,chamba,2021,Q2 (Apr - Jun),83542
Jammu & Kashmir,jammu,2021,Q2 (Apr - Jun),329625
Jammu & Kashmir,srinagar,2021,Q2 (Apr - Jun),114498
Jammu & Kashmir,baramulla,2021,Q2 (Apr - Jun),97258
Jammu & Kashmir,budgam,2021,Q2 (Apr - Jun),72750
Jammu & Kashmir,kathua,2021,Q2 (Apr - Jun),67569
Jammu & Kashmir,anantnag,2021,Q2 (Apr - Jun),65592
Jammu & Kashmir,kupwara,2021,Q2 (Apr - Jun),63957
Jammu & Kashmir,udhampur,2021,Q2 (Apr - Jun),63296
Jammu & Kashmir,samba,2021,Q2 (Apr - Jun),57066
Jammu & Kashmir,rajouri,2021,Q2 (Apr - Jun),50772
Jharkhand,ranchi,2021,Q2 (Apr - Jun),913972
Jharkhand,dhanbad,2021,Q2 (Apr - Jun),707255
Jharkhand,east singhbhum,2021,Q2 (Apr - Jun),598988
Jharkhand,bokaro,2021,Q2 (Apr - Jun),513303
Jharkhand,hazaribagh,2021,Q2 (Apr - Jun),393223
Jharkhand,giridih,2021,Q2 (Apr - Jun),311161
Jharkhand,deoghar,2021,Q2 (Apr - Jun),302724
Jharkhand,palamu,2021,Q2 (Apr - Jun),267081
Jharkhand,ramgarh,2021,Q2 (Apr - Jun),231819
Jharkhand,saraikela kharsawan,2021,Q2 (Apr - Jun),190784
Karnataka,bengaluru urban,2021,Q2 (Apr - Jun),10604609
Karnataka,belagavi,2021,Q2 (Apr - Jun),1213293
Karnataka,mysuru,2021,Q2 (Apr - Jun),1168608
Karnataka,dakshina kannada,2021,Q2 (Apr - Jun),798331
Karnataka,tumakuru,2021,Q2 (Apr - Jun),790148
Karnataka,dharwad,2021,Q2 (Apr - Jun),763441
Karnataka,ballari,2021,Q2 (Apr - Jun),755860
Karnataka,bengaluru rural,2021,Q2 (Apr - Jun),684759
Karnataka,kalaburagi,2021,Q2 (Apr - Jun),645639
Karnataka,vijayapura,2021,Q2 (Apr - Jun),582278
Kerala,ernakulam,2021,Q2 (Apr - Jun),1203623
Kerala,thiruvananthapuram,2021,Q2 (Apr - Jun),820485
Kerala,kozhikode,2021,Q2 (Apr - Jun),737623
Kerala,malappuram,2021,Q2 (Apr - Jun),722597
Kerala,thrissur,2021,Q2 (Apr - Jun),635598
Kerala,kannur,2021,Q2 (Apr - Jun),530657
Kerala,kollam,2021,Q2 (Apr - Jun),513820
Kerala,palakkad,2021,Q2 (Apr - Jun),511298
Kerala,alappuzha,2021,Q2 (Apr - Jun),438924
Kerala,kottayam,2021,Q2 (Apr - Jun),415007
Ladakh,leh ladakh,2021,Q2 (Apr - Jun),57971
Ladakh,kargil,2021,Q2 (Apr - Jun),17077
Lakshadweep,lakshadweep,2021,Q2 (Apr - Jun),4896
Madhya Pradesh,indore,2021,Q2 (Apr - Jun),1892259
Madhya Pradesh,bhopal,2021,Q2 (Apr - Jun),1431127
Madhya Pradesh,gwalior,2021,Q2 (Apr - Jun),753172
Madhya Pradesh,jabalpur,2021,Q2 (Apr - Jun),695130
Madhya Pradesh,ujjain,2021,Q2 (Apr - Jun),552204
Madhya Pradesh,sagar,2021,Q2 (Apr - Jun),464791
Madhya Pradesh,dhar,2021,Q2 (Apr - Jun),447074
Madhya Pradesh,rewa,2021,Q2 (Apr - Jun),432682
Madhya Pradesh,chhindwara,2021,Q2 (Apr - Jun),428800
Madhya Pradesh,satna,2021,Q2 (Apr - Jun),395440
Maharashtra,pune,2021,Q2 (Apr - Jun),6915820
Maharashtra,thane,2021,Q2 (Apr - Jun),4290066
Maharashtra,mumbai suburban,2021,Q2 (Apr - Jun),4151227
Maharashtra,nashik,2021,Q2 (Apr - Jun),2191882
Maharashtra,nagpur,2021,Q2 (Apr - Jun),1883447
Maharashtra,aurangabad,2021,Q2 (Apr - Jun),1557693
Maharashtra,mumbai,2021,Q2 (Apr - Jun),1549784
Maharashtra,ahmednagar,2021,Q2 (Apr - Jun),1429562
Maharashtra,palghar,2021,Q2 (Apr - Jun),1312388
Maharashtra,solapur,2021,Q2 (Apr - Jun),1283601
Manipur,imphal west,2021,Q2 (Apr - Jun),102833
Manipur,imphal east,2021,Q2 (Apr - Jun),66388
Manipur,thoubal,2021,Q2 (Apr - Jun),31139
Manipur,bishnupur,2021,Q2 (Apr - Jun),29671
Manipur,churachandpur,2021,Q2 (Apr - Jun),25573
Manipur,kangpokpi,2021,Q2 (Apr - Jun),20703
Manipur,kakching,2021,Q2 (Apr - Jun),13816
Manipur,ukhrul,2021,Q2 (Apr - Jun),10142
Manipur,tamenglong,2021,Q2 (Apr - Jun),8580
Manipur,chandel,2021,Q2 (Apr - Jun),6980
Meghalaya,east khasi hills,2021,Q2 (Apr - Jun),84124
Meghalaya,west garo hills,2021,Q2 (Apr - Jun),44151
Meghalaya,ribhoi,2021,Q2 (Apr - Jun),20098
Meghalaya,east jaintia hills,2021,Q2 (Apr - Jun),14530
Meghalaya,west jaintia hills,2021,Q2 (Apr - Jun),9409
Meghalaya,north garo hills,2021,Q2 (Apr - Jun),6951
Meghalaya,south west garo hills,2021,Q2 (Apr - Jun),6835
Meghalaya,east garo hills,2021,Q2 (Apr - Jun),6754
Meghalaya,south garo hills,2021,Q2 (Apr - Jun),5922
Meghalaya,west khasi hills,2021,Q2 (Apr - Jun),5296
Mizoram,aizawl,2021,Q2 (Apr - Jun),48525
Mizoram,lunglei,2021,Q2 (Apr - Jun),11491
Mizoram,lawngtlai,2021,Q2 (Apr - Jun),9096
Mizoram,kolasib,2021,Q2 (Apr - Jun),6624
Mizoram,champhai,2021,Q2 (Apr - Jun),5366
Mizoram,mamit,2021,Q2 (Apr - Jun),4882
Mizoram,serchhip,2021,Q2 (Apr - Jun),3884
Mizoram,saiha,2021,Q2 (Apr - Jun),2684
Nagaland,dimapur,2021,Q2 (Apr - Jun),101835
Nagaland,kohima,2021,Q2 (Apr - Jun),40277
Nagaland,mon,2021,Q2 (Apr - Jun),17389
Nagaland,mokokchung,2021,Q2 (Apr - Jun),16857
Nagaland,wokha,2021,Q2 (Apr - Jun),10232
Nagaland,tuensang,2021,Q2 (Apr - Jun),9565
Nagaland,phek,2021,Q2 (Apr - Jun),8134
Nagaland,zunheboto,2021,Q2 (Apr - Jun),6487
Nagaland,peren,2021,Q2 (Apr - Jun),4641
Nagaland,kiphire,2021,Q2 (Apr - Jun),4224
Odisha,khordha,2021,Q2 (Apr - Jun),1511068
Odisha,cuttack,2021,Q2 (Apr - Jun),838924
Odisha,ganjam,2021,Q2 (Apr - Jun),772409
Odisha,baleshwar,2021,Q2 (Apr - Jun),596366
Odisha,jajapur,2021,Q2 (Apr - Jun),518570
Odisha,sundargarh,2021,Q2 (Apr - Jun),482937
Odisha,puri,2021,Q2 (Apr - Jun),462146
Odisha,bhadrak,2021,Q2 (Apr - Jun),392928
Odisha,kendujhar,2021,Q2 (Apr - Jun),379263
Odisha,mayurbhanj,2021,Q2 (Apr - Jun),342898
Puducherry,puducherry,2021,Q2 (Apr - Jun),309892
Puducherry,karaikal,2021,Q2 (Apr - Jun),36328
Puducherry,yanam,2021,Q2 (Apr - Jun),13854
Puducherry,mahe,2021,Q2 (Apr - Jun),9887
Punjab,ludhiana,2021,Q2 (Apr - Jun),1204126
Punjab,sas nagar,2021,Q2 (Apr - Jun),675022
Punjab,amritsar,2021,Q2 (Apr - Jun),489463
Punjab,jalandhar,2021,Q2 (Apr - Jun),459789
Punjab,patiala,2021,Q2 (Apr - Jun),452152
Punjab,bathinda,2021,Q2 (Apr - Jun),309805
Punjab,fazilka,2021,Q2 (Apr - Jun),265874
Punjab,sangrur,2021,Q2 (Apr - Jun),261746
Punjab,hoshiarpur,2021,Q2 (Apr - Jun),223227
Punjab,gurdaspur,2021,Q2 (Apr - Jun),201976
Rajasthan,jaipur,2021,Q2 (Apr - Jun),4226231
Rajasthan,alwar,2021,Q2 (Apr - Jun),1273307
Rajasthan,jodhpur,2021,Q2 (Apr - Jun),1114131
Rajasthan,sikar,2021,Q2 (Apr - Jun),826855
Rajasthan,ajmer,2021,Q2 (Apr - Jun),776294
Rajasthan,nagaur,2021,Q2 (Apr - Jun),726871
Rajasthan,kota,2021,Q2 (Apr - Jun),722793
Rajasthan,bhilwara,2021,Q2 (Apr - Jun),701929
Rajasthan,udaipur,2021,Q2 (Apr - Jun),664816
Rajasthan,jhunjhunu,2021,Q2 (Apr - Jun),611825
Sikkim,east,2021,Q2 (Apr - Jun),99077
Sikkim,south,2021,Q2 (Apr - Jun),35900
Sikkim,west,2021,Q2 (Apr - Jun),22352
Sikkim,north,2021,Q2 (Apr - Jun),14411
Tamil Nadu,chennai,2021,Q2 (Apr - Jun),1988355
Tamil Nadu,thiruvallur,2021,Q2 (Apr - Jun),1626966
Tamil Nadu,coimbatore,2021,Q2 (Apr - Jun),1393621
Tamil Nadu,chengalpattu,2021,Q2 (Apr - Jun),1344163
Tamil Nadu,kancheepuram,2021,Q2 (Apr - Jun),957182
Tamil Nadu,tiruppur,2021,Q2 (Apr - Jun),828168
Tamil Nadu,salem,2021,Q2 (Apr - Jun),742566
Tamil Nadu,madurai,2021,Q2 (Apr - Jun),675035
Tamil Nadu,krishnagiri,2021,Q2 (Apr - Jun),635191
Tamil Nadu,tiruchirappalli,2021,Q2 (Apr - Jun),565156
Telangana,hyderabad,2021,Q2 (Apr - Jun),3598337
Telangana,rangareddy,2021,Q2 (Apr - Jun),3097973
Telangana,medchal malkajgiri,2021,Q2 (Apr - Jun),2611159
Telangana,sangareddy,2021,Q2 (Apr - Jun),820387
Telangana,warangal urban,2021,Q2 (Apr - Jun),661592
Telangana,nalgonda,2021,Q2 (Apr - Jun),555043
Telangana,khammam,2021,Q2 (Apr - Jun),532589
Telangana,nizamabad,2021,Q2 (Apr - Jun),518801
Telangana,karimnagar,2021,Q2 (Apr - Jun),490218
Telangana,bhadradri kothagudem,2021,Q2 (Apr - Jun),380059
Tripura,west tripura,2021,Q2 (Apr - Jun),188123
Tripura,sepahijala,2021,Q2 (Apr - Jun),50606
Tripura,south tripura,2021,Q2 (Apr - Jun),50556
Tripura,north tripura,2021,Q2 (Apr - Jun),47392
Tripura,gomati,2021,Q2 (Apr - Jun),42972
Tripura,dhalai,2021,Q2 (Apr - Jun),37460
Tripura,khowai,2021,Q2 (Apr - Jun),29432
Tripura,unakoti,2021,Q2 (Apr - Jun),25612
Uttar Pradesh,gautam buddha nagar,2021,Q2 (Apr - Jun),2329954
Uttar Pradesh,lucknow,2021,Q2 (Apr - Jun),1937173
Uttar Pradesh,ghaziabad,2021,Q2 (Apr - Jun),1895314
Uttar Pradesh,prayagraj,2021,Q2 (Apr - Jun),1225800
Uttar Pradesh,kanpur nagar,2021,Q2 (Apr - Jun),1176708
Uttar Pradesh,varanasi,2021,Q2 (Apr - Jun),1154661
Uttar Pradesh,agra,2021,Q2 (Apr - Jun),1044788
Uttar Pradesh,gorakhpur,2021,Q2 (Apr - Jun),835887
Uttar Pradesh,meerut,2021,Q2 (Apr - Jun),794314
Uttar Pradesh,bareilly,2021,Q2 (Apr - Jun),710778
Uttarakhand,dehradun,2021,Q2 (Apr - Jun),898504
Uttarakhand,haridwar,2021,Q2 (Apr - Jun),622292
Uttarakhand,udham singh nagar,2021,Q2 (Apr - Jun),528392
Uttarakhand,nainital,2021,Q2 (Apr - Jun),288162
Uttarakhand,pauri garhwal,2021,Q2 (Apr - Jun),143460
Uttarakhand,tehri garhwal,2021,Q2 (Apr - Jun),109890
Uttarakhand,almora,2021,Q2 (Apr - Jun),94196
Uttarakhand,pithoragarh,2021,Q2 (Apr - Jun),78079
Uttarakhand,chamoli,2021,Q2 (Apr - Jun),67712
Uttarakhand,uttarkashi,2021,Q2 (Apr - Jun),54582
West Bengal,north twenty four parganas,2021,Q2 (Apr - Jun),2660664
West Bengal,kolkata,2021,Q2 (Apr - Jun),1944113
West Bengal,south twenty four parganas,2021,Q2 (Apr - Jun),1286588
West Bengal,murshidabad,2021,Q2 (Apr - Jun),1248602
West Bengal,hooghly,2021,Q2 (Apr - Jun),1117731
West Bengal,howrah,2021,Q2 (Apr - Jun),1004570
West Bengal,nadia,2021,Q2 (Apr - Jun),955428
West Bengal,purba medinipur,2021,Q2 (Apr - Jun),946277
West Bengal,paschim medinipur,2021,Q2 (Apr - Jun),856640
West Bengal,paschim bardhaman,2021,Q2 (Apr - Jun),789026
Andaman & Nicobar,south andaman,2021,Q3 (Jul - Sep),55873
Andaman & Nicobar,north and middle andaman,2021,Q3 (Jul - Sep),9263
Andaman & Nicobar,nicobars,2021,Q3 (Jul - Sep),1846
Andhra Pradesh,visakhapatnam,2021,Q3 (Jul - Sep),2707931
Andhra Pradesh,east godavari,2021,Q3 (Jul - Sep),2150622
Andhra Pradesh,krishna,2021,Q3 (Jul - Sep),2145423
Andhra Pradesh,guntur,2021,Q3 (Jul - Sep),2110878
Andhra Pradesh,chittoor,2021,Q3 (Jul - Sep),2007011
Andhra Pradesh,anantapur,2021,Q3 (Jul - Sep),1606735
Andhra Pradesh,kurnool,2021,Q3 (Jul - Sep),1522196
Andhra Pradesh,west godavari,2021,Q3 (Jul - Sep),1436576
Andhra Pradesh,spsr nellore,2021,Q3 (Jul - Sep),1263550
Andhra Pradesh,prakasam,2021,Q3 (Jul - Sep),1239147
Arunachal Pradesh,papum pare,2021,Q3 (Jul - Sep),97854
Arunachal Pradesh,west kameng,2021,Q3 (Jul - Sep),24489
Arunachal Pradesh,changlang,2021,Q3 (Jul - Sep),23328
Arunachal Pradesh,east siang,2021,Q3 (Jul - Sep),22538
Arunachal Pradesh,lohit,2021,Q3 (Jul - Sep),16680
Arunachal Pradesh,tawang,2021,Q3 (Jul - Sep),13650
