State,District,Year,Quarter,Total_transaction,Transaction_amount
Himachal Pradesh,sirmaur,2018,Q2 (Apr - Jun),53040,77059907
Himachal Pradesh,una,2018,Q2 (Apr - Jun),51637,81025669
Himachal Pradesh,hamirpur,2018,Q2 (Apr - Jun),41507,63207300
Himachal Pradesh,kullu,2018,Q2 (Apr - Jun),39948,96624850
Himachal Pradesh,bilaspur,2018,Q2 (Apr - Jun),30705,41392933
Jammu & Kashmir,poonch,2018,Q2 (Apr - Jun),891298,1627868128
Jammu & Kashmir,baramulla,2018,Q2 (Apr - Jun),188100,100055918
Jammu & Kashmir,jammu,2018,Q2 (Apr - Jun),112434,232232787
Jammu & Kashmir,srinagar,2018,Q2 (Apr - Jun),92244,140893315
Jammu & Kashmir,budgam,2018,Q2 (Apr - Jun),89823,77122240
Jammu & Kashmir,anantnag,2018,Q2 (Apr - Jun),70838,43529509
Jammu & Kashmir,bandipore,2018,Q2 (Apr - Jun),64888,26799256
Jammu & Kashmir,pulwama,2018,Q2 (Apr - Jun),54034,53382825
Jammu & Kashmir,ganderbal,2018,Q2 (Apr - Jun),41415,24295329
Jammu & Kashmir,kulgam,2018,Q2 (Apr - Jun),30822,17711007
Jharkhand,dhanbad,2018,Q2 (Apr - Jun),520547,503649314
Jharkhand,ranchi,2018,Q2 (Apr - Jun),501072,820976014
Jharkhand,bokaro,2018,Q2 (Apr - Jun),396119,398722258
Jharkhand,east singhbhum,2018,Q2 (Apr - Jun),323829,467008622
Jharkhand,hazaribagh,2018,Q2 (Apr - Jun),214298,371520189
Jharkhand,giridih,2018,Q2 (Apr - Jun),172783,267172044
Jharkhand,palamu,2018,Q2 (Apr - Jun),131021,325976624
Jharkhand,ramgarh,2018,Q2 (Apr - Jun),120655,173725383
Jharkhand,saraikela kharsawan,2018,Q2 (Apr - Jun),117686,128312051
Jharkhand,deoghar,2018,Q2 (Apr - Jun),96438,148363954
Karnataka,bengaluru urban,2018,Q2 (Apr - Jun),11916035,23824727965
Karnataka,mysuru,2018,Q2 (Apr - Jun),447047,897691678
Karnataka,belagavi,2018,Q2 (Apr - Jun),361190,565399486
Karnataka,ballari,2018,Q2 (Apr - Jun),312869,626895300
Karnataka,dharwad,2018,Q2 (Apr - Jun),280837,449174522
Karnataka,bengaluru rural,2018,Q2 (Apr - Jun),277565,586804990
Karnataka,dakshina kannada,2018,Q2 (Apr - Jun),262880,453188212
Karnataka,tumakuru,2018,Q2 (Apr - Jun),259255,486561374
Karnataka,kalaburagi,2018,Q2 (Apr - Jun),225202,465136527
Karnataka,bidar,2018,Q2 (Apr - Jun),201824,419997599
Kerala,ernakulam,2018,Q2 (Apr - Jun),521535,992297917
Kerala,malappuram,2018,Q2 (Apr - Jun),268993,394434596
Kerala,kozhikode,2018,Q2 (Apr - Jun),262368,432276266
Kerala,thiruvananthapuram,2018,Q2 (Apr - Jun),241695,447463532
Kerala,thrissur,2018,Q2 (Apr - Jun),194698,323326151
Kerala,palakkad,2018,Q2 (Apr - Jun),148865,247495543
Kerala,kottayam,2018,Q2 (Apr - Jun),132766,219583423
Kerala,kannur,2018,Q2 (Apr - Jun),123543,190249058
Kerala,kollam,2018,Q2 (Apr - Jun),107011,158093455
Kerala,alappuzha,2018,Q2 (Apr - Jun),101141,157158524
Ladakh,leh ladakh,2018,Q2 (Apr - Jun),10969,33164160
Ladakh,kargil,2018,Q2 (Apr - Jun),4041,14170742
Lakshadweep,lakshadweep,2018,Q2 (Apr - Jun),2132,6187809
Madhya Pradesh,bhopal,2018,Q2 (Apr - Jun),2101870,3162583722
Madhya Pradesh,indore,2018,Q2 (Apr - Jun),1375908,2404399122
Madhya Pradesh,gwalior,2018,Q2 (Apr - Jun),489851,768942832
Madhya Pradesh,jabalpur,2018,Q2 (Apr - Jun),422639,584301958
Madhya Pradesh,sehore,2018,Q2 (Apr - Jun),344826,478416852
Madhya Pradesh,rewa,2018,Q2 (Apr - Jun),298854,492363779
Madhya Pradesh,ujjain,2018,Q2 (Apr - Jun),291630,463505751
Madhya Pradesh,sagar,2018,Q2 (Apr - Jun),267894,314107092
Madhya Pradesh,satna,2018,Q2 (Apr - Jun),242463,270342008
Madhya Pradesh,dhar,2018,Q2 (Apr - Jun),238497,351923712
Maharashtra,pune,2018,Q2 (Apr - Jun),5162876,8513428062
Maharashtra,mumbai,2018,Q2 (Apr - Jun),3277612,6048515205
Maharashtra,mumbai suburban,2018,Q2 (Apr - Jun),2055232,3877425976
Maharashtra,thane,2018,Q2 (Apr - Jun),1773084,3339349832
Maharashtra,nashik,2018,Q2 (Apr - Jun),956098,1502940957
Maharashtra,nagpur,2018,Q2 (Apr - Jun),792349,1325086381
Maharashtra,aurangabad,2018,Q2 (Apr - Jun),789032,1121247393
Maharashtra,solapur,2018,Q2 (Apr - Jun),657732,1017429009
Maharashtra,ahmednagar,2018,Q2 (Apr - Jun),616058,960786263
Maharashtra,raigad,2018,Q2 (Apr - Jun),469802,849899520
Manipur,imphal west,2018,Q2 (Apr - Jun),46604,84363001
Manipur,imphal east,2018,Q2 (Apr - Jun),42065,54561898
Manipur,thoubal,2018,Q2 (Apr - Jun),20689,17968719
Manipur,bishnupur,2018,Q2 (Apr - Jun),11338,19352100
Manipur,churachandpur,2018,Q2 (Apr - Jun),7110,18055703
Manipur,kangpokpi,2018,Q2 (Apr - Jun),6741,20315625
Manipur,kakching,2018,Q2 (Apr - Jun),3879,6411513
Manipur,ukhrul,2018,Q2 (Apr - Jun),2800,6394470
Manipur,jiribam,2018,Q2 (Apr - Jun),2710,6467614
Manipur,tengnoupal,2018,Q2 (Apr - Jun),2080,6077962
Meghalaya,east khasi hills,2018,Q2 (Apr - Jun),33966,61180700
Meghalaya,west garo hills,2018,Q2 (Apr - Jun),10651,19685429
Meghalaya,ribhoi,2018,Q2 (Apr - Jun),8761,14181827
Meghalaya,east jaintia hills,2018,Q2 (Apr - Jun),6004,13059945
Meghalaya,west jaintia hills,2018,Q2 (Apr - Jun),2232,2312980
Meghalaya,south west garo hills,2018,Q2 (Apr - Jun),1767,1724404
Meghalaya,north garo hills,2018,Q2 (Apr - Jun),1403,1278347
Meghalaya,south garo hills,2018,Q2 (Apr - Jun),1103,1553253
Meghalaya,east garo hills,2018,Q2 (Apr - Jun),832,1032161
Meghalaya,west khasi hills,2018,Q2 (Apr - Jun),742,684129
Mizoram,aizawl,2018,Q2 (Apr - Jun),16353,48340497
Mizoram,lunglei,2018,Q2 (Apr - Jun),3249,6814747
Mizoram,kolasib,2018,Q2 (Apr - Jun),2092,5117340
Mizoram,mamit,2018,Q2 (Apr - Jun),1813,10477582
Mizoram,serchhip,2018,Q2 (Apr - Jun),1237,3831939
Mizoram,saiha,2018,Q2 (Apr - Jun),846,5346759
Mizoram,champhai,2018,Q2 (Apr - Jun),834,2204311
Mizoram,lawngtlai,2018,Q2 (Apr - Jun),627,1375226
Nagaland,dimapur,2018,Q2 (Apr - Jun),31758,78472133
Nagaland,kohima,2018,Q2 (Apr - Jun),14759,41958069
Nagaland,mokokchung,2018,Q2 (Apr - Jun),4472,6880664
Nagaland,tuensang,2018,Q2 (Apr - Jun),2914,5272196
Nagaland,wokha,2018,Q2 (Apr - Jun),2851,2952808
Nagaland,mon,2018,Q2 (Apr - Jun),2652,5592193
Nagaland,phek,2018,Q2 (Apr - Jun),2058,3265939
Nagaland,zunheboto,2018,Q2 (Apr - Jun),1961,3800720
Nagaland,peren,2018,Q2 (Apr - Jun),1151,3132544
Nagaland,longleng,2018,Q2 (Apr - Jun),526,606015
Odisha,khordha,2018,Q2 (Apr - Jun),1344202,1738879066
Odisha,baleshwar,2018,Q2 (Apr - Jun),711772,628176565
Odisha,cuttack,2018,Q2 (Apr - Jun),703794,703532192
Odisha,ganjam,2018,Q2 (Apr - Jun),516556,659317553
Odisha,jajapur,2018,Q2 (Apr - Jun),516443,374915596
Odisha,bhadrak,2018,Q2 (Apr - Jun),401149,370601551
Odisha,puri,2018,Q2 (Apr - Jun),399081,317753882
Odisha,kendujhar,2018,Q2 (Apr - Jun),354756,396095822
Odisha,jagatsinghapur,2018,Q2 (Apr - Jun),352035,213321220
Odisha,mayurbhanj,2018,Q2 (Apr - Jun),309322,308804358
Puducherry,puducherry,2018,Q2 (Apr - Jun),102722,224950541
Puducherry,karaikal,2018,Q2 (Apr - Jun),18649,42127264
Puducherry,yanam,2018,Q2 (Apr - Jun),6204,15165659
Puducherry,mahe,2018,Q2 (Apr - Jun),2686,3557654
Punjab,ludhiana,2018,Q2 (Apr - Jun),572930,935892631
Punjab,sas nagar,2018,Q2 (Apr - Jun),387752,730035482
Punjab,patiala,2018,Q2 (Apr - Jun),196259,371254259
Punjab,jalandhar,2018,Q2 (Apr - Jun),158547,333928450
Punjab,amritsar,2018,Q2 (Apr - Jun),147287,334246873
Punjab,bathinda,2018,Q2 (Apr - Jun),146307,267391852
Punjab,fazilka,2018,Q2 (Apr - Jun),132032,203431002
Punjab,sangrur,2018,Q2 (Apr - Jun),125761,193602226
Punjab,kapurthala,2018,Q2 (Apr - Jun),80199,143776925
Punjab,pathankot,2018,Q2 (Apr - Jun),78612,158739383
Rajasthan,jaipur,2018,Q2 (Apr - Jun),3175255,4952882923
Rajasthan,alwar,2018,Q2 (Apr - Jun),700144,1094410044
Rajasthan,jodhpur,2018,Q2 (Apr - Jun),435868,822648668
Rajasthan,kota,2018,Q2 (Apr - Jun),397475,569851208
Rajasthan,sikar,2018,Q2 (Apr - Jun),396177,599106340
Rajasthan,bhilwara,2018,Q2 (Apr - Jun),379750,588411664
Rajasthan,ganganagar,2018,Q2 (Apr - Jun),316032,524823183
Rajasthan,nagaur,2018,Q2 (Apr - Jun),304856,430074431
Rajasthan,ajmer,2018,Q2 (Apr - Jun),303419,573173492
Rajasthan,udaipur,2018,Q2 (Apr - Jun),291907,521933429
Sikkim,east,2018,Q2 (Apr - Jun),40432,83823658
Sikkim,south,2018,Q2 (Apr - Jun),16740,27651617
Sikkim,west,2018,Q2 (Apr - Jun),10671,19368446
Sikkim,north,2018,Q2 (Apr - Jun),6735,12849363
Tamil Nadu,chennai,2018,Q2 (Apr - Jun),3719593,7305357440
Tamil Nadu,coimbatore,2018,Q2 (Apr - Jun),871802,1722112067
Tamil Nadu,chengalpattu,2018,Q2 (Apr - Jun),829689,1681243536
Tamil Nadu,thiruvallur,2018,Q2 (Apr - Jun),615860,1281039198
Tamil Nadu,kancheepuram,2018,Q2 (Apr - Jun),460276,926687779
Tamil Nadu,tiruppur,2018,Q2 (Apr - Jun),391330,829169121
Tamil Nadu,salem,2018,Q2 (Apr - Jun),333175,709542959
Tamil Nadu,tiruchirappalli,2018,Q2 (Apr - Jun),245903,507249777
Tamil Nadu,krishnagiri,2018,Q2 (Apr - Jun),240421,518922355
Tamil Nadu,madurai,2018,Q2 (Apr - Jun),213788,460415565
Telangana,hyderabad,2018,Q2 (Apr - Jun),3156805,6628159910
Telangana,rangareddy,2018,Q2 (Apr - Jun),1939856,4360690897
Telangana,medchal malkajgiri,2018,Q2 (Apr - Jun),1459884,3122661501
Telangana,warangal urban,2018,Q2 (Apr - Jun),385360,729207663
Telangana,sangareddy,2018,Q2 (Apr - Jun),370126,717109835
Telangana,karimnagar,2018,Q2 (Apr - Jun),253264,526580356
Telangana,nalgonda,2018,Q2 (Apr - Jun),246677,552006649
Telangana,khammam,2018,Q2 (Apr - Jun),239474,532458838
Telangana,peddapalle,2018,Q2 (Apr - Jun),214900,413454435
Telangana,bhadradri kothagudem,2018,Q2 (Apr - Jun),189793,504562629
Tripura,west tripura,2018,Q2 (Apr - Jun),108318,127784098
Tripura,south tripura,2018,Q2 (Apr - Jun),22366,18977158
Tripura,sepahijala,2018,Q2 (Apr - Jun),18815,23613654
Tripura,gomati,2018,Q2 (Apr - Jun),16000,15955619
Tripura,dhalai,2018,Q2 (Apr - Jun),14563,15283111
Tripura,north tripura,2018,Q2 (Apr - Jun),13859,16015790
Tripura,khowai,2018,Q2 (Apr - Jun),11440,12338889
Tripura,unakoti,2018,Q2 (Apr - Jun),9198,6923396
Uttar Pradesh,gautam buddha nagar,2018,Q2 (Apr - Jun),1942298,3398984096
Uttar Pradesh,lucknow,2018,Q2 (Apr - Jun),1289613,2162778201
Uttar Pradesh,ghaziabad,2018,Q2 (Apr - Jun),1034409,1868838026
Uttar Pradesh,varanasi,2018,Q2 (Apr - Jun),836072,956626447
Uttar Pradesh,prayagraj,2018,Q2 (Apr - Jun),804712,1129002834
Uttar Pradesh,kanpur nagar,2018,Q2 (Apr - Jun),675908,954304697
Uttar Pradesh,gorakhpur,2018,Q2 (Apr - Jun),457691,790320803
Uttar Pradesh,agra,2018,Q2 (Apr - Jun),401983,637164565
Uttar Pradesh,bareilly,2018,Q2 (Apr - Jun),385460,487371978
Uttar Pradesh,meerut,2018,Q2 (Apr - Jun),374625,606678416
Uttarakhand,dehradun,2018,Q2 (Apr - Jun),464526,908634049
Uttarakhand,haridwar,2018,Q2 (Apr - Jun),408449,653841352
Uttarakhand,udham singh nagar,2018,Q2 (Apr - Jun),396961,460064933
Uttarakhand,nainital,2018,Q2 (Apr - Jun),143993,221734345
Uttarakhand,pauri garhwal,2018,Q2 (Apr - Jun),87569,116427905
Uttarakhand,tehri garhwal,2018,Q2 (Apr - Jun),44916,79925226
Uttarakhand,almora,2018,Q2 (Apr - Jun),39584,50535626
Uttarakhand,pithoragarh,2018,Q2 (Apr - Jun),31473,51625580
Uttarakhand,chamoli,2018,Q2 (Apr - Jun),23109,37928070
Uttarakhand,uttarkashi,2018,Q2 (Apr - Jun),17994,31584871
West Bengal,birbhum,2018,Q2 (Apr - Jun),2775489,3988930679
West Bengal,kolkata,2018,Q2 (Apr - Jun),2501448,4109821729
West Bengal,north twenty four parganas,2018,Q2 (Apr - Jun),2119664,2509379355
West Bengal,murshidabad,2018,Q2 (Apr - Jun),1290440,849517566
West Bengal,nadia,2018,Q2 (Apr - Jun),972818,633203448
West Bengal,purba medinipur,2018,Q2 (Apr - Jun),850189,751427465
West Bengal,bankura,2018,Q2 (Apr - Jun),747564,307725444
West Bengal,purba bardhaman,2018,Q2 (Apr - Jun),738207,421072712
West Bengal,south twenty four parganas,2018,Q2 (Apr - Jun),727105,672591311
West Bengal,maldah,2018,Q2 (Apr - Jun),697698,593137876
Andaman & Nicobar,south andaman,2018,Q3 (Jul - Sep),13511,44268112
Andaman & Nicobar,nicobars,2018,Q3 (Jul - Sep),1471,6387829
Andaman & Nicobar,north and middle andaman,2018,Q3 (Jul - Sep),1283,4901529
Andhra Pradesh,visakhapatnam,2018,Q3 (Jul - Sep),3394576,4821892253
Andhra Pradesh,east godavari,2018,Q3 (Jul - Sep),3226907,3551247095
Andhra Pradesh,kurnool,2018,Q3 (Jul - Sep),2921189,2908389261
Andhra Pradesh,krishna,2018,Q3 (Jul - Sep),2396934,3754202654
Andhra Pradesh,chittoor,2018,Q3 (Jul - Sep),2297429,3283517630
Andhra Pradesh,guntur,2018,Q3 (Jul - Sep),1912529,3127764663
Andhra Pradesh,anantapur,2018,Q3 (Jul - Sep),1815215,2681787750
Andhra Pradesh,ysr,2018,Q3 (Jul - Sep),1557444,2235904512
Andhra Pradesh,west godavari,2018,Q3 (Jul - Sep),1431282,2309078492
Andhra Pradesh,prakasam,2018,Q3 (Jul - Sep),1319651,2346453445
Arunachal Pradesh,papum pare,2018,Q3 (Jul - Sep),43282,101080479
Arunachal Pradesh,west kameng,2018,Q3 (Jul - Sep),17026,48528147
Arunachal Pradesh,lohit,2018,Q3 (Jul - Sep),11595,32702331
Arunachal Pradesh,east siang,2018,Q3 (Jul - Sep),10539,24885270
Arunachal Pradesh,changlang,2018,Q3 (Jul - Sep),10162,20494174
Arunachal Pradesh,tawang,2018,Q3 (Jul - Sep),8715,25733824
Arunachal Pradesh,longding,2018,Q3 (Jul - Sep),5288,18327334
Arunachal Pradesh,namsai,2018,Q3 (Jul - Sep),5076,10698272
Arunachal Pradesh,west siang,2018,Q3 (Jul - Sep),3337,12966152
Arunachal Pradesh,tirap,2018,Q3 (Jul - Sep),3322,7479257
Assam,kamrup metropolitan,2018,Q3 (Jul - Sep),476050,884121118
Assam,barpeta,2018,Q3 (Jul - Sep),145945,230125281
Assam,nagaon,2018,Q3 (Jul - Sep),142195,208584967
Assam,cachar,2018,Q3 (Jul - Sep),123735,189612378
Assam,sonitpur,2018,Q3 (Jul - Sep),116196,252135800
Assam,kamrup,2018,Q3 (Jul - Sep),112726,148929589
Assam,marigaon,2018,Q3 (Jul - Sep),102867,189132040
Assam,dibrugarh,2018,Q3 (Jul - Sep),98822,173048841
Assam,tinsukia,2018,Q3 (Jul - Sep),90928,155121755
Assam,jorhat,2018,Q3 (Jul - Sep),79724,118008412
Bihar,patna,2018,Q3 (Jul - Sep),3360157,3873142430
Bihar,muzaffarpur,2018,Q3 (Jul - Sep),959708,1265457842
Bihar,gaya,2018,Q3 (Jul - Sep),919453,893929004
Bihar,nalanda,2018,Q3 (Jul - Sep),896006,768203889
Bihar,rohtas,2018,Q3 (Jul - Sep),701262,668806719
Bihar,purbi champaran,2018,Q3 (Jul - Sep),544285,921447417
Bihar,pashchim champaran,2018,Q3 (Jul - Sep),427544,778844052
Bihar,vaishali,2018,Q3 (Jul - Sep),427385,660314110
Bihar,bhagalpur,2018,Q3 (Jul - Sep),422204,579615297
Bihar,darbhanga,2018,Q3 (Jul - Sep),413648,764466707
Chandigarh,chandigarh,2018,Q3 (Jul - Sep),616936,1369354447
Chhattisgarh,raipur,2018,Q3 (Jul - Sep),659871,1235190303
Chhattisgarh,janjgir champa,2018,Q3 (Jul - Sep),544027,761781545
Chhattisgarh,durg,2018,Q3 (Jul - Sep),397408,670651315
Chhattisgarh,bilaspur,2018,Q3 (Jul - Sep),335751,498127861
Chhattisgarh,raigarh,2018,Q3 (Jul - Sep),263831,410153295
Chhattisgarh,korba,2018,Q3 (Jul - Sep),184852,293436194
Chhattisgarh,rajnandgaon,2018,Q3 (Jul - Sep),154856,234428137
Chhattisgarh,baloda bazar,2018,Q3 (Jul - Sep),127539,204693992
Chhattisgarh,mahasamund,2018,Q3 (Jul - Sep),125671,199853879
Chhattisgarh,surguja,2018,Q3 (Jul - Sep),123129,222467433
Dadra and Nagar Haveli and Daman and Diu,dadra and nagar haveli,2018,Q3 (Jul - Sep),177851,273261425
Dadra and Nagar Haveli and Daman and Diu,daman,2018,Q3 (Jul - Sep),104637,160593811
Dadra and Nagar Haveli and Daman and Diu,diu,2018,Q3 (Jul - Sep),7087,13784358
Delhi,central delhi,2018,Q3 (Jul - Sep),8165361,10515884583
Delhi,new delhi,2018,Q3 (Jul - Sep),2022950,3481996395
Delhi,west,2018,Q3 (Jul - Sep),1402787,2408205061
Delhi,south east delhi,2018,Q3 (Jul - Sep),1321135,2190894940
Delhi,north west,2018,Q3 (Jul - Sep),1071877,1611349650
Delhi,south,2018,Q3 (Jul - Sep),1009436,1501908121
Delhi,east,2018,Q3 (Jul - Sep),990369,1384933230
Delhi,north,2018,Q3 (Jul - Sep),955698,1471064055
Delhi,south west,2018,Q3 (Jul - Sep),789269,1374843119
Delhi,shahdara,2018,Q3 (Jul - Sep),481819,805520386
Goa,north goa,2018,Q3 (Jul - Sep),194726,421264288
Goa,south goa,2018,Q3 (Jul - Sep),144785,291902680
Gujarat,ahmadabad,2018,Q3 (Jul - Sep),2600288,4740981792
Gujarat,surat,2018,Q3 (Jul - Sep),1899586,3203734473
Gujarat,vadodara,2018,Q3 (Jul - Sep),773456,1452835059
Gujarat,bharuch,2018,Q3 (Jul - Sep),480222,695864170
Gujarat,gandhinagar,2018,Q3 (Jul - Sep),479518,791502891
Gujarat,mahesana,2018,Q3 (Jul - Sep),464894,561504997
Gujarat,kachchh,2018,Q3 (Jul - Sep),421411,764023467
Gujarat,rajkot,2018,Q3 (Jul - Sep),402342,650585707
Gujarat,banas kantha,2018,Q3 (Jul - Sep),396566,532922632
Gujarat,bhavnagar,2018,Q3 (Jul - Sep),374470,397576856
Haryana,gurugram,2018,Q3 (Jul - Sep),2877059,5115393851
Haryana,faridabad,2018,Q3 (Jul - Sep),1058983,1722572594
Haryana,hisar,2018,Q3 (Jul - Sep),390428,961080725
Haryana,rewari,2018,Q3 (Jul - Sep),350599,643047741
Haryana,panipat,2018,Q3 (Jul - Sep),331409,660571357
Haryana,sonipat,2018,Q3 (Jul - Sep),315829,689899150
Haryana,karnal,2018,Q3 (Jul - Sep),282956,594890203
Haryana,rohtak,2018,Q3 (Jul - Sep),242013,568546327
Haryana,ambala,2018,Q3 (Jul - Sep),233248,522223540
Haryana,sirsa,2018,Q3 (Jul - Sep),222321,409263123
Himachal Pradesh,solan,2018,Q3 (Jul - Sep),229164,373018057
Himachal Pradesh,kangra,2018,Q3 (Jul - Sep),123560,243834956
Himachal Pradesh,shimla,2018,Q3 (Jul - Sep),109765,261701779
Himachal Pradesh,sirmaur,2018,Q3 (Jul - Sep),78762,124334576
Himachal Pradesh,mandi,2018,Q3 (Jul - Sep),74604,128941896
Himachal Pradesh,una,2018,Q3 (Jul - Sep),73766,150521417
Himachal Pradesh,hamirpur,2018,Q3 (Jul - Sep),58022,90529572
Himachal Pradesh,chamba,2018,Q3 (Jul - Sep),44858,190977335
Himachal Pradesh,kullu,2018,Q3 (Jul - Sep),40813,95127772
Himachal Pradesh,bilaspur,2018,Q3 (Jul - Sep),37993,56133326
Jammu & Kashmir,poonch,2018,Q3 (Jul - Sep),1189512,2093062576
Jammu & Kashmir,baramulla,2018,Q3 (Jul - Sep),210619,195960360
Jammu & Kashmir,srinagar,2018,Q3 (Jul - Sep),154314,270405876
Jammu & Kashmir,jammu,2018,Q3 (Jul - Sep),145123,376452715
Jammu & Kashmir,bandipore,2018,Q3 (Jul - Sep),87129,60815662
Jammu & Kashmir,budgam,2018,Q3 (Jul - Sep),74691,120545227
Jammu & Kashmir,anantnag,2018,Q3 (Jul - Sep),69967,95642801
Jammu & Kashmir,pulwama,2018,Q3 (Jul - Sep),65491,93861999
Jammu & Kashmir,ganderbal,2018,Q3 (Jul - Sep),52136,55650497
Jammu & Kashmir,udhampur,2018,Q3 (Jul - Sep),37014,92258254
Jharkhand,dhanbad,2018,Q3 (Jul - Sep),2064271,1383326534
Jharkhand,bokaro,2018,Q3 (Jul - Sep),1606672,1103642100
Jharkhand,ranchi,2018,Q3 (Jul - Sep),1040485,1373309866
Jharkhand,east singhbhum,2018,Q3 (Jul - Sep),716556,825516933
Jharkhand,hazaribagh,2018,Q3 (Jul - Sep),542701,663718370
Jharkhand,giridih,2018,Q3 (Jul - Sep),334079,457115389
Jharkhand,saraikela kharsawan,2018,Q3 (Jul - Sep),290800,265695487
Jharkhand,ramgarh,2018,Q3 (Jul - Sep),264474,310366602
Jharkhand,palamu,2018,Q3 (Jul - Sep),166304,405648506
Jharkhand,deoghar,2018,Q3 (Jul - Sep),152113,198908051
Karnataka,bengaluru urban,2018,Q3 (Jul - Sep),18405424,33812835282
Karnataka,mysuru,2018,Q3 (Jul - Sep),637275,1288891514
Karnataka,belagavi,2018,Q3 (Jul - Sep),533530,845527722
Karnataka,ballari,2018,Q3 (Jul - Sep),466759,923310407
Karnataka,bengaluru rural,2018,Q3 (Jul - Sep),436757,912516659
Karnataka,dharwad,2018,Q3 (Jul - Sep),431588,662938245
Karnataka,dakshina kannada,2018,Q3 (Jul - Sep),363684,664098740
Karnataka,tumakuru,2018,Q3 (Jul - Sep),360361,761725760
Karnataka,kalaburagi,2018,Q3 (Jul - Sep),322364,646610249
Karnataka,kolar,2018,Q3 (Jul - Sep),306174,575358671
Kerala,ernakulam,2018,Q3 (Jul - Sep),731827,1317858232
Kerala,kozhikode,2018,Q3 (Jul - Sep),374581,602562108
Kerala,thiruvananthapuram,2018,Q3 (Jul - Sep),341861,663088952
Kerala,malappuram,2018,Q3 (Jul - Sep),323771,521343702
Kerala,thrissur,2018,Q3 (Jul - Sep),265041,447258554
Kerala,palakkad,2018,Q3 (Jul - Sep),201468,329702201
Kerala,kottayam,2018,Q3 (Jul - Sep),185591,294011177
Kerala,kannur,2018,Q3 (Jul - Sep),161613,256107072
Kerala,kollam,2018,Q3 (Jul - Sep),154891,237302294
Kerala,alappuzha,2018,Q3 (Jul - Sep),129138,208917711
Ladakh,leh ladakh,2018,Q3 (Jul - Sep),18715,63917843
Ladakh,kargil,2018,Q3 (Jul - Sep),6149,20173133
Lakshadweep,lakshadweep,2018,Q3 (Jul - Sep),1703,4339032
Madhya Pradesh,bhopal,2018,Q3 (Jul - Sep),3157810,4500771533
Madhya Pradesh,indore,2018,Q3 (Jul - Sep),2082530,3633508421
Madhya Pradesh,sagar,2018,Q3 (Jul - Sep),792217,664927054
Madhya Pradesh,sehore,2018,Q3 (Jul - Sep),758026,813770551
Madhya Pradesh,gwalior,2018,Q3 (Jul - Sep),726317,1161920835
Madhya Pradesh,jabalpur,2018,Q3 (Jul - Sep),701227,958869249
Madhya Pradesh,rewa,2018,Q3 (Jul - Sep),566062,685929451
Madhya Pradesh,ujjain,2018,Q3 (Jul - Sep),498756,721272323
Madhya Pradesh,narsinghpur,2018,Q3 (Jul - Sep),426854,345889819
Madhya Pradesh,dhar,2018,Q3 (Jul - Sep),425936,570906796
Maharashtra,pune,2018,Q3 (Jul - Sep),7890491,12601613622
Maharashtra,mumbai,2018,Q3 (Jul - Sep),4090811,7438893352
Maharashtra,mumbai suburban,2018,Q3 (Jul - Sep),3049903,5567618775
Maharashtra,thane,2018,Q3 (Jul - Sep),2611297,4941785822
Maharashtra,nashik,2018,Q3 (Jul - Sep),1321016,2243065273
Maharashtra,nagpur,2018,Q3 (Jul - Sep),1215989,2003870351
Maharashtra,aurangabad,2018,Q3 (Jul - Sep),1171650,1755607884
Maharashtra,solapur,2018,Q3 (Jul - Sep),957281,1548416428
Maharashtra,ahmednagar,2018,Q3 (Jul - Sep),842685,1476318516
Maharashtra,raigad,2018,Q3 (Jul - Sep),717318,1362324762
Manipur,imphal east,2018,Q3 (Jul - Sep),60511,89605715
Manipur,imphal west,2018,Q3 (Jul - Sep),53577,121033722
Manipur,thoubal,2018,Q3 (Jul - Sep),19399,34092748
Manipur,bishnupur,2018,Q3 (Jul - Sep),13649,24368236
Manipur,kangpokpi,2018,Q3 (Jul - Sep),9151,27937402
Manipur,churachandpur,2018,Q3 (Jul - Sep),8671,27468832
Manipur,kakching,2018,Q3 (Jul - Sep),4590,9968419
Manipur,jiribam,2018,Q3 (Jul - Sep),3959,6601625
Manipur,ukhrul,2018,Q3 (Jul - Sep),3600,9802720
Manipur,tengnoupal,2018,Q3 (Jul - Sep),3282,13385091
Meghalaya,east khasi hills,2018,Q3 (Jul - Sep),54015,111173160
Meghalaya,west garo hills,2018,Q3 (Jul - Sep),17911,31488596
Meghalaya,ribhoi,2018,Q3 (Jul - Sep),13023,26072883
Meghalaya,east jaintia hills,2018,Q3 (Jul - Sep),11397,22683448
Meghalaya,west jaintia hills,2018,Q3 (Jul - Sep),3240,4571330
Meghalaya,south west garo hills,2018,Q3 (Jul - Sep),2740,4294444
Meghalaya,north garo hills,2018,Q3 (Jul - Sep),2271,1976480
Meghalaya,south garo hills,2018,Q3 (Jul - Sep),2110,2467349
Meghalaya,east garo hills,2018,Q3 (Jul - Sep),1323,1963470
Meghalaya,west khasi hills,2018,Q3 (Jul - Sep),1228,2146208
Mizoram,aizawl,2018,Q3 (Jul - Sep),24199,72031541
Mizoram,lunglei,2018,Q3 (Jul - Sep),4716,12189472
